P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,Major
1,3,2,2,3,3,5,5,5,3,4,3,4,2,4,5,4,1,2,4,Environmental Science
4,1,3,4,3,5,1,4,2,2,3,5,5,2,1,4,1,1,3,2,Environmental Science
2,1,1,3,2,5,5,4,3,1,4,2,5,5,5,1,1,4,3,5,Environmental Science
4,3,2,2,3,3,1,1,2,3,5,3,2,1,2,3,4,1,5,5,Environmental Science
2,1,3,3,5,3,3,2,5,3,1,4,1,2,3,2,1,3,3,3,Environmental Science
4,5,1,2,5,2,3,1,1,2,4,5,3,4,2,1,5,4,3,4,Environmental Science
5,4,5,1,2,3,4,2,4,2,5,4,2,2,5,3,5,1,4,1,Environmental Science
5,5,3,3,2,2,2,3,5,5,1,1,5,5,5,5,5,4,4,1,Environmental Science
2,5,1,2,5,1,4,4,2,2,4,1,2,4,5,1,5,3,5,2,Environmental Science
4,1,2,2,1,2,1,1,3,1,4,2,1,5,4,1,5,2,5,5,Environmental Science
4,4,5,3,3,5,5,1,3,1,4,4,4,5,2,4,2,2,1,2,Environmental Science
5,2,1,2,3,2,3,5,5,1,4,5,3,3,2,5,5,4,3,5,Environmental Science
5,5,4,4,4,1,1,3,3,3,5,1,5,3,4,5,1,2,5,3,Environmental Science
5,5,4,1,4,1,4,3,4,2,2,5,4,5,1,3,1,5,3,4,Environmental Science
1,2,1,5,2,4,4,3,5,2,3,4,3,3,5,3,5,1,1,5,Environmental Science
5,3,1,2,3,3,5,5,3,3,1,1,3,5,5,5,5,3,1,1,Environmental Science
1,4,2,2,2,1,5,5,4,4,2,3,5,2,2,5,4,5,1,2,Environmental Science
5,1,2,3,5,3,5,2,3,2,3,3,5,1,4,2,5,4,1,3,Environmental Science
1,1,3,5,1,1,5,1,2,1,2,4,2,5,1,2,5,5,5,2,Environmental Science
4,5,2,3,4,5,4,2,3,5,2,1,2,1,4,5,2,3,1,3,Environmental Science
4,5,4,2,3,3,4,5,4,5,4,1,4,4,3,4,1,3,3,4,Environmental Science
2,1,1,2,3,1,2,3,3,2,3,2,3,4,4,3,2,2,5,2,Environmental Science
2,3,4,4,5,5,1,5,3,5,3,5,2,3,3,2,4,2,4,3,Environmental Science
2,3,4,5,2,1,1,1,2,5,5,1,5,5,5,5,5,5,3,1,Environmental Science
2,4,5,1,3,4,2,2,1,1,5,4,4,1,2,4,2,2,4,4,Environmental Science
4,5,4,5,4,2,3,3,5,3,5,4,3,5,4,3,3,3,5,5,Environmental Science
4,5,2,5,2,1,5,1,1,2,4,3,2,1,5,1,4,2,2,4,Environmental Science
2,2,3,2,3,2,5,2,1,4,4,2,4,1,2,4,2,5,5,5,Environmental Science
5,2,4,2,5,5,5,1,1,5,1,2,2,2,5,3,3,5,1,1,Environmental Science
3,1,1,4,1,2,4,3,2,4,1,5,2,1,5,4,3,5,3,3,Environmental Science
3,4,4,5,1,4,5,4,1,1,3,3,2,2,2,4,4,4,2,4,Environmental Science
4,5,3,3,1,1,4,1,2,5,5,1,3,1,5,2,2,3,1,3,Environmental Science
3,2,3,3,2,3,1,4,1,4,5,4,1,1,2,5,3,4,3,1,Environmental Science
3,5,3,1,2,4,2,1,2,5,5,5,5,1,5,1,3,2,1,4,Environmental Science
5,3,2,4,1,1,1,3,4,3,2,2,1,3,4,2,2,4,2,1,Environmental Science
3,3,3,2,4,4,5,2,1,1,4,2,2,5,4,2,5,1,1,2,Environmental Science
4,3,2,3,2,1,4,2,5,1,4,5,2,1,4,1,2,1,4,2,Environmental Science
3,2,2,3,1,5,3,3,4,3,2,5,5,4,5,3,1,2,3,1,Environmental Science
2,5,4,2,2,2,3,1,3,4,1,3,2,5,3,4,4,2,3,1,Environmental Science
4,3,1,5,4,2,4,4,5,5,4,1,2,5,5,1,4,5,3,2,Environmental Science
3,4,5,5,5,2,4,1,3,4,2,4,5,2,2,5,4,5,3,3,Environmental Science
2,1,4,3,3,3,4,4,1,4,3,2,4,5,1,5,1,1,4,2,Environmental Science
1,1,2,1,2,3,1,1,3,3,1,3,3,3,3,2,3,2,3,1,Environmental Science
3,4,3,4,4,2,1,5,2,1,5,4,2,3,1,4,2,1,4,2,Environmental Science
1,5,5,3,2,3,2,5,5,3,3,5,3,4,5,3,1,3,5,1,Environmental Science
5,3,3,1,4,5,1,3,5,1,2,3,1,5,3,4,2,1,5,1,Environmental Science
3,1,2,2,2,5,3,5,4,4,4,4,4,1,2,5,4,1,5,3,Environmental Science
3,4,4,3,1,2,2,5,2,4,5,4,5,4,2,4,3,3,2,1,Environmental Science
4,5,2,5,4,3,5,4,1,1,1,2,5,5,3,3,2,2,4,4,Environmental Science
5,5,3,5,3,2,3,4,2,3,4,3,5,3,4,2,3,4,3,1,Environmental Science
4,4,1,5,2,1,1,3,4,5,5,3,1,2,3,1,2,1,2,5,Environmental Science
1,1,2,4,5,2,3,2,5,1,4,5,5,5,5,5,1,2,4,3,Environmental Science
1,5,1,4,2,3,5,3,4,5,1,1,4,3,1,2,3,1,4,3,Environmental Science
5,4,1,4,3,3,4,5,1,4,2,2,4,3,1,1,2,2,2,3,Environmental Science
4,3,3,2,5,2,5,3,4,5,3,1,3,1,3,4,2,2,4,5,Environmental Science
2,4,1,4,4,1,3,2,4,2,4,1,4,1,1,5,3,3,5,1,Environmental Science
4,1,3,2,5,3,5,5,4,4,4,4,5,1,4,2,4,5,5,4,Environmental Science
5,4,5,2,3,1,2,3,3,4,4,3,2,1,4,3,3,1,3,1,Environmental Science
3,4,5,1,1,4,5,5,2,5,5,1,4,1,2,3,4,1,2,1,Environmental Science
5,2,5,4,2,5,3,1,4,2,2,1,2,2,1,5,4,4,5,5,Environmental Science
3,2,5,5,1,3,3,1,4,1,5,5,1,4,3,4,4,1,1,5,Environmental Science
3,1,1,2,3,4,3,5,5,1,4,4,5,1,2,4,3,2,4,3,Environmental Science
1,2,5,2,1,3,3,4,1,3,4,5,2,1,5,3,2,1,5,1,Environmental Science
1,1,3,1,4,4,1,1,3,3,1,5,5,3,3,4,5,2,2,4,Environmental Science
3,5,2,5,5,5,3,4,4,5,1,5,3,5,4,4,1,4,2,5,Environmental Science
3,3,4,4,4,4,1,4,1,5,2,5,1,1,1,5,1,4,3,1,Environmental Science
4,1,4,3,1,1,3,4,2,5,1,1,1,5,2,1,4,4,1,2,Environmental Science
1,3,5,4,1,5,1,3,3,4,3,3,5,5,1,2,1,2,2,5,Environmental Science
3,3,5,1,5,3,5,1,1,2,5,4,2,2,5,2,2,3,5,4,Environmental Science
4,2,2,2,2,1,2,4,3,4,2,3,3,5,4,5,3,3,2,4,Environmental Science
1,2,1,2,4,5,3,4,3,3,2,1,5,4,1,5,4,3,3,2,Environmental Science
4,1,3,4,2,1,3,1,1,4,5,3,2,5,1,2,3,2,1,2,Environmental Science
4,4,5,5,5,4,5,2,2,3,5,3,5,2,5,2,3,3,5,3,Environmental Science
3,4,3,2,4,2,1,1,2,1,1,5,4,2,5,1,1,1,3,4,Environmental Science
3,5,1,5,3,3,1,3,5,5,4,2,4,4,2,1,4,2,4,4,Environmental Science
3,4,5,1,3,4,3,1,4,3,1,2,5,5,2,4,4,5,2,2,Environmental Science
2,5,4,5,1,2,4,1,1,4,1,4,1,3,5,4,1,2,2,4,Environmental Science
5,2,1,4,3,2,3,2,1,5,4,1,2,3,5,1,3,1,2,1,Environmental Science
2,3,1,2,2,2,4,1,2,3,4,1,5,5,3,5,4,2,3,1,Environmental Science
4,4,2,2,2,2,3,1,1,2,3,1,2,4,3,1,5,5,2,1,Environmental Science
4,4,5,2,1,3,1,3,2,1,2,4,4,2,4,5,3,3,5,1,Environmental Science
5,3,4,2,2,5,5,3,1,2,1,3,2,4,5,2,2,3,5,1,Environmental Science
3,1,5,2,5,1,4,3,5,5,4,5,1,3,1,4,1,3,4,4,Environmental Science
4,4,4,2,4,4,1,3,1,5,2,1,3,1,2,5,1,4,1,5,Environmental Science
5,4,2,1,4,4,4,5,3,1,2,4,3,1,3,1,4,2,5,3,Environmental Science
4,5,3,5,2,3,4,2,3,5,4,1,1,3,5,4,3,1,2,3,Environmental Science
3,3,4,3,5,4,4,5,4,2,1,2,2,1,5,1,1,2,2,5,Environmental Science
4,4,2,3,3,4,5,2,3,5,2,2,1,5,4,2,4,1,2,1,Environmental Science
4,1,2,3,4,1,1,3,2,3,5,2,1,4,2,5,1,3,1,1,Environmental Science
4,5,4,1,1,3,2,3,1,4,3,2,2,2,1,2,5,3,4,4,Environmental Science
1,2,5,1,4,1,4,1,4,3,4,3,2,3,2,1,1,5,2,3,Environmental Science
1,1,4,5,4,2,5,2,4,3,3,5,1,3,4,4,1,5,4,4,Environmental Science
5,3,2,1,2,1,3,3,4,4,4,3,5,5,2,4,2,5,1,2,Environmental Science
4,5,3,3,3,3,1,3,3,1,1,2,2,5,5,2,2,5,3,2,Environmental Science
1,4,2,4,5,2,5,1,4,3,1,2,1,5,2,1,1,1,4,5,Environmental Science
5,2,3,4,5,2,5,5,3,1,5,2,3,5,3,2,3,2,2,2,Environmental Science
2,3,1,5,2,4,5,1,5,2,4,5,1,1,1,2,5,3,2,5,Environmental Science
2,3,5,5,2,4,3,2,4,5,3,3,3,4,5,2,1,1,5,2,Environmental Science
5,3,5,1,5,2,4,5,5,3,3,4,3,3,1,2,2,1,2,5,Environmental Science
3,1,3,5,3,4,1,2,4,2,1,1,1,2,3,1,5,3,2,1,Environmental Science
5,4,1,2,3,3,3,4,3,4,5,4,5,4,3,4,3,4,4,4,Environmental Science
1,4,2,4,2,5,2,3,1,1,5,1,5,5,5,4,5,5,3,5,Entrepreneurship
2,3,1,5,3,4,3,1,5,3,3,2,1,3,5,1,4,4,3,2,Entrepreneurship
2,5,1,2,5,4,5,5,2,2,2,1,5,1,3,1,5,1,4,4,Entrepreneurship
5,2,3,1,2,2,3,3,2,4,4,1,3,3,2,3,2,2,4,1,Entrepreneurship
1,1,3,3,5,2,3,1,4,1,3,5,4,3,1,4,3,5,4,2,Entrepreneurship
3,4,5,4,4,1,1,4,1,3,3,1,1,2,4,5,2,4,1,4,Entrepreneurship
4,4,5,2,2,3,3,3,2,2,3,5,1,4,3,3,1,3,3,4,Entrepreneurship
3,3,2,3,3,2,4,3,4,3,4,2,1,3,3,2,5,3,1,5,Entrepreneurship
5,3,3,2,4,4,2,5,1,1,5,4,4,1,4,5,5,5,1,3,Entrepreneurship
2,5,5,3,5,3,5,3,2,5,3,3,1,5,3,1,2,2,5,3,Entrepreneurship
3,1,3,4,3,5,2,1,5,2,3,5,1,4,5,4,4,5,1,3,Entrepreneurship
2,3,3,4,4,5,5,1,4,3,5,3,3,4,5,4,5,5,5,2,Entrepreneurship
1,4,4,4,4,3,1,5,4,3,3,1,5,5,5,1,2,2,5,5,Entrepreneurship
3,1,5,1,5,4,2,1,5,5,3,1,4,2,5,2,2,1,5,5,Entrepreneurship
2,1,1,1,3,5,5,4,2,1,1,5,4,3,5,4,1,4,3,3,Entrepreneurship
1,4,3,1,5,2,1,5,4,1,5,3,5,2,4,5,1,4,5,1,Entrepreneurship
2,3,2,1,5,4,5,1,5,5,2,5,3,5,5,1,5,5,5,3,Entrepreneurship
2,2,3,5,1,1,1,4,5,2,5,3,1,2,2,1,3,1,2,5,Entrepreneurship
3,2,5,1,2,2,4,2,4,2,4,1,1,4,4,4,1,5,5,5,Entrepreneurship
5,1,5,2,5,1,3,3,5,3,1,1,5,1,3,5,5,3,4,5,Entrepreneurship
5,5,5,5,3,5,2,2,3,2,5,5,3,3,3,3,1,4,4,1,Entrepreneurship
5,1,4,2,2,3,5,3,3,1,3,4,4,2,1,5,4,1,2,3,Entrepreneurship
4,2,4,4,1,4,2,5,5,5,4,1,5,4,4,5,3,1,4,5,Entrepreneurship
3,5,5,5,1,5,5,5,4,2,2,2,5,3,5,2,4,4,3,1,Entrepreneurship
3,3,5,2,4,4,4,4,3,2,3,5,5,1,2,1,4,5,1,2,Entrepreneurship
3,3,4,5,1,2,4,1,3,2,4,5,3,2,1,2,3,1,3,5,Entrepreneurship
3,3,5,1,2,2,5,3,4,2,4,3,5,4,2,4,4,5,5,1,Entrepreneurship
5,2,1,5,2,1,5,5,3,4,5,4,4,2,3,2,3,2,3,5,Entrepreneurship
3,2,5,4,3,3,1,4,4,5,2,2,3,3,2,1,4,1,2,5,Entrepreneurship
2,3,5,2,3,4,1,1,1,3,2,4,1,2,4,2,4,3,2,4,Entrepreneurship
5,5,4,5,5,1,2,1,4,4,1,2,4,4,4,5,3,1,2,1,Entrepreneurship
1,5,2,4,1,2,5,4,3,2,2,4,2,4,4,1,3,1,2,2,Entrepreneurship
2,4,5,1,5,2,2,4,3,1,1,2,3,1,5,3,3,1,5,5,Entrepreneurship
3,4,4,3,1,4,5,1,3,1,3,3,2,4,3,4,1,2,3,4,Entrepreneurship
4,4,5,3,1,2,3,4,3,4,2,4,3,4,4,3,4,4,3,5,Entrepreneurship
2,1,5,1,1,1,4,5,1,3,4,4,1,4,1,1,3,3,3,3,Entrepreneurship
3,4,1,3,1,3,1,3,3,1,1,1,4,5,3,2,2,3,4,1,Entrepreneurship
1,4,3,2,5,3,2,2,4,3,4,2,5,4,2,1,4,1,1,5,Entrepreneurship
2,1,1,2,3,4,2,1,3,1,5,4,3,2,1,2,1,2,5,3,Entrepreneurship
4,1,2,4,4,5,5,4,1,4,3,5,4,1,4,1,4,2,3,5,Entrepreneurship
5,5,3,4,4,3,3,4,5,2,4,4,2,5,1,2,1,5,5,1,Entrepreneurship
5,4,2,3,3,1,4,2,5,4,2,4,2,1,3,3,3,5,2,2,Entrepreneurship
2,2,5,4,5,5,3,4,1,1,4,2,2,3,2,5,2,5,4,2,Entrepreneurship
5,4,2,2,2,2,2,4,4,2,5,2,3,5,3,2,2,5,1,2,Entrepreneurship
4,5,4,3,1,2,4,1,1,1,4,4,3,2,5,1,2,1,4,5,Entrepreneurship
1,4,2,4,2,2,1,4,2,1,4,2,2,2,1,3,5,4,3,3,Entrepreneurship
4,3,5,4,5,5,5,3,4,5,3,4,1,2,3,3,1,2,1,5,Entrepreneurship
5,5,4,3,2,2,4,4,5,5,5,3,1,5,2,4,2,1,5,3,Entrepreneurship
5,1,5,5,2,3,4,4,4,5,3,4,3,2,1,3,2,2,2,1,Entrepreneurship
1,1,2,1,2,2,3,5,1,1,5,4,4,5,2,4,1,2,3,1,Entrepreneurship
2,3,4,1,4,1,3,5,4,5,4,3,3,1,2,3,1,4,4,2,Entrepreneurship
1,4,3,1,2,4,1,5,1,3,2,2,3,2,1,2,5,3,5,1,Entrepreneurship
1,1,1,2,3,4,3,3,2,2,3,2,5,1,3,4,5,2,4,3,Entrepreneurship
1,2,5,5,1,3,2,4,2,3,3,2,4,3,4,3,1,4,2,1,Entrepreneurship
5,2,5,4,5,3,4,2,5,1,3,2,1,3,5,4,3,2,2,4,Entrepreneurship
3,1,5,5,1,4,5,5,2,1,5,2,1,4,4,1,5,4,4,1,Entrepreneurship
2,1,5,1,4,4,5,4,2,4,3,5,3,1,3,1,5,4,3,3,Entrepreneurship
5,3,3,1,3,2,2,1,1,1,1,5,5,1,2,4,5,1,3,2,Entrepreneurship
4,2,4,2,3,2,3,5,1,2,3,1,2,3,4,5,4,2,1,1,Entrepreneurship
1,4,4,1,1,3,2,2,3,1,5,5,3,1,2,3,1,4,4,3,Entrepreneurship
2,5,3,3,1,5,5,1,1,5,1,2,4,4,5,3,2,5,5,5,Entrepreneurship
4,5,5,1,2,1,1,5,1,4,3,5,3,4,4,1,2,4,3,3,Entrepreneurship
3,4,5,5,1,4,3,2,1,4,4,5,2,1,2,5,1,5,4,3,Entrepreneurship
3,4,5,3,1,3,4,5,1,3,2,4,4,4,3,5,5,4,2,1,Entrepreneurship
1,2,1,3,1,2,2,2,4,1,4,2,3,2,5,1,1,3,1,2,Entrepreneurship
2,5,1,4,2,4,4,1,5,3,5,1,2,1,4,2,5,1,5,2,Entrepreneurship
2,1,2,5,5,4,4,3,2,4,2,3,2,1,4,4,3,2,2,4,Entrepreneurship
1,1,2,3,4,1,1,4,3,3,1,3,2,3,1,2,4,2,4,3,Entrepreneurship
5,5,2,4,5,1,1,5,4,1,3,1,3,2,2,3,1,5,1,5,Entrepreneurship
4,3,4,5,3,4,2,5,4,1,3,3,3,5,5,3,1,5,2,5,Entrepreneurship
1,5,4,1,3,3,3,1,2,1,3,5,4,2,5,3,2,1,5,3,Entrepreneurship
2,5,1,1,3,4,4,5,5,2,4,1,3,5,3,1,1,5,3,1,Entrepreneurship
3,4,3,5,2,4,4,3,4,1,1,3,3,2,3,4,1,3,1,2,Entrepreneurship
1,1,1,1,4,1,5,3,5,3,5,3,3,4,5,5,3,2,4,5,Entrepreneurship
3,4,1,2,4,3,2,4,5,1,4,1,3,2,2,1,3,3,2,3,Entrepreneurship
2,1,2,4,3,3,1,5,5,2,4,5,4,5,4,5,1,5,4,2,Entrepreneurship
1,2,5,2,2,1,4,5,1,2,4,5,3,2,3,5,1,5,1,1,Entrepreneurship
2,1,2,1,4,3,4,3,2,1,2,3,2,4,3,2,3,4,5,3,Entrepreneurship
3,1,5,3,5,4,1,2,2,2,4,3,5,4,2,2,5,1,3,3,Entrepreneurship
1,5,4,5,1,3,5,5,4,4,4,3,1,4,4,4,2,5,4,1,Entrepreneurship
4,5,3,3,1,3,4,4,1,2,3,1,4,5,2,5,4,4,2,3,Entrepreneurship
1,1,3,1,4,2,4,5,4,2,4,3,5,3,1,5,3,5,5,1,Entrepreneurship
4,2,5,4,2,5,2,4,3,3,5,2,4,5,5,2,3,2,3,2,Entrepreneurship
4,4,1,2,4,5,2,5,5,3,1,2,2,2,5,4,2,5,1,1,Entrepreneurship
5,2,4,5,5,1,1,3,2,4,3,4,1,5,2,5,4,2,5,1,Entrepreneurship
5,2,2,2,4,1,2,4,3,3,5,3,5,3,5,2,4,4,2,2,Entrepreneurship
2,4,5,3,1,5,2,1,1,4,5,5,4,1,4,3,2,4,1,4,Entrepreneurship
3,1,1,5,3,4,5,4,3,5,4,1,2,2,1,5,5,4,1,4,Entrepreneurship
2,5,3,4,5,1,5,4,3,3,4,5,5,3,2,3,2,3,2,2,Entrepreneurship
2,5,4,3,1,3,4,1,1,2,4,4,3,4,1,1,2,3,5,5,Entrepreneurship
1,3,2,4,5,4,2,5,5,5,5,4,2,4,2,1,3,1,1,1,Entrepreneurship
4,1,3,2,1,2,5,3,4,5,3,1,4,4,1,1,1,1,1,1,Entrepreneurship
5,5,5,5,2,5,2,5,2,3,4,1,3,1,1,5,3,3,2,1,Entrepreneurship
5,1,5,1,3,2,2,3,1,4,2,4,2,3,2,1,1,1,3,3,Entrepreneurship
5,2,1,5,1,2,2,3,5,2,4,3,4,2,3,3,1,3,4,1,Entrepreneurship
3,2,2,3,2,5,3,2,3,1,3,1,4,3,1,5,5,3,5,3,Entrepreneurship
1,5,1,1,3,5,4,5,4,4,3,3,3,3,3,1,4,4,5,4,Entrepreneurship
4,2,1,4,5,1,1,1,2,5,1,3,1,1,2,2,2,2,5,3,Entrepreneurship
5,4,2,3,5,5,2,3,3,1,1,5,5,4,5,3,2,2,1,1,Entrepreneurship
4,4,5,3,1,3,1,4,5,4,1,5,5,5,1,4,3,1,3,1,Entrepreneurship
3,2,2,2,5,1,2,4,1,3,1,4,5,5,4,3,1,2,2,2,Entrepreneurship
2,2,1,1,5,2,1,5,4,3,4,3,4,3,4,5,4,5,5,3,Entrepreneurship
3,4,4,5,4,1,5,1,5,5,5,4,3,2,1,5,1,1,5,3,Entrepreneurship
3,3,3,1,4,5,2,3,4,4,2,3,3,4,5,2,1,1,3,1,Entrepreneurship
4,4,1,2,1,5,1,2,4,3,1,4,1,5,4,1,2,4,2,5,Entrepreneurship
4,1,2,5,2,4,4,5,2,2,2,3,4,2,1,5,1,4,4,2,Entrepreneurship
1,5,2,3,2,5,3,2,3,1,4,4,1,1,4,2,3,5,3,4,Entrepreneurship
2,4,1,1,2,3,5,3,1,3,4,4,1,3,4,1,2,1,5,2,Entrepreneurship
5,4,1,2,1,1,2,1,4,5,1,3,4,4,5,1,3,1,2,1,Entrepreneurship
5,5,3,4,5,1,5,3,5,4,3,4,5,1,5,3,4,4,3,2,Entrepreneurship
1,5,1,1,3,1,2,3,3,5,5,3,4,1,5,3,3,4,5,1,Entrepreneurship
1,1,4,1,2,1,1,5,3,5,4,4,3,1,4,4,2,2,5,5,Entrepreneurship
4,3,3,5,3,3,1,4,1,5,4,3,3,2,2,4,3,5,4,3,Entrepreneurship
1,1,2,5,5,2,4,4,4,4,2,1,4,3,1,4,4,4,5,2,Entrepreneurship
4,4,1,4,3,1,4,4,2,2,2,3,4,2,5,3,5,3,4,3,Entrepreneurship
5,3,1,3,3,2,2,1,2,1,1,5,5,2,4,4,2,1,3,4,Entrepreneurship
2,4,2,4,4,4,2,5,4,2,2,4,2,5,2,3,2,3,5,1,Entrepreneurship
1,4,2,1,2,4,5,3,1,4,1,2,2,1,2,1,1,2,2,4,Entrepreneurship
2,5,1,4,1,2,5,4,3,1,5,5,1,3,4,1,2,3,1,5,Entrepreneurship
5,5,4,1,2,2,4,4,1,2,2,3,5,1,1,2,2,2,2,4,Entrepreneurship
4,2,3,2,5,3,4,4,2,3,3,4,3,1,3,2,2,4,1,2,Entrepreneurship
5,3,5,5,2,4,3,1,3,2,5,1,2,1,5,5,3,2,4,1,Entrepreneurship
4,3,4,4,3,1,2,1,3,3,3,5,4,1,4,5,4,4,4,4,Entrepreneurship
4,3,3,4,5,3,4,3,3,1,2,4,1,2,5,2,2,3,1,4,Entrepreneurship
3,4,4,4,4,3,3,2,4,4,4,4,2,2,4,5,4,3,4,3,Entrepreneurship
4,1,5,1,2,1,4,3,2,5,2,4,5,3,2,3,5,1,2,1,Entrepreneurship
3,1,1,2,3,1,2,2,5,5,1,5,1,3,1,1,5,1,2,2,Entrepreneurship
5,4,2,4,1,2,1,1,5,5,5,1,1,2,3,4,2,3,3,2,Entrepreneurship
5,4,3,2,1,4,5,5,2,1,3,3,4,4,2,5,5,2,2,3,Entrepreneurship
2,4,3,2,1,2,3,2,1,4,2,4,4,5,3,2,3,2,3,3,Entrepreneurship
2,4,3,4,1,5,3,3,5,4,3,4,4,1,2,2,1,1,3,5,Entrepreneurship
1,3,5,5,4,5,1,1,1,5,4,4,1,5,1,2,4,4,1,4,Entrepreneurship
3,5,2,1,4,2,2,3,3,2,1,4,2,2,4,1,3,4,5,4,Entrepreneurship
3,3,4,3,3,3,1,1,3,4,5,1,1,5,4,2,3,1,1,5,Entrepreneurship
2,2,2,2,4,3,5,1,4,5,3,3,3,2,5,1,2,1,4,5,Entrepreneurship
2,1,1,5,3,1,2,1,4,3,2,1,2,2,4,4,5,5,3,4,Entrepreneurship
2,1,5,4,4,2,5,4,5,2,4,1,4,3,3,1,3,4,1,4,Entrepreneurship
1,5,3,2,3,2,4,2,1,4,4,5,2,3,1,2,2,4,2,5,Entrepreneurship
3,2,5,5,3,1,4,1,4,4,1,3,1,1,3,3,1,5,3,4,Entrepreneurship
2,4,1,1,2,1,5,2,4,5,5,2,1,3,4,5,4,3,1,4,Entrepreneurship
5,2,1,2,3,5,3,2,1,1,1,2,2,4,5,3,3,2,3,2,Entrepreneurship
3,3,5,4,4,1,3,3,1,4,2,1,3,3,5,5,2,3,1,1,Entrepreneurship
1,2,4,2,2,5,4,2,4,5,1,3,2,2,5,3,3,3,2,5,Entrepreneurship
3,3,5,3,1,3,2,1,4,5,3,5,4,3,4,3,1,3,5,1,Entrepreneurship
1,3,5,1,5,2,4,1,2,5,2,2,2,3,5,2,4,5,1,1,Entrepreneurship
5,4,4,3,1,1,4,1,1,2,3,3,4,4,5,1,4,1,3,1,Entrepreneurship
3,3,2,2,4,1,4,4,5,5,3,5,3,2,5,4,3,3,3,2,Entrepreneurship
3,2,1,1,5,5,5,1,2,5,5,1,5,1,2,3,1,4,4,2,Entrepreneurship
4,5,4,1,2,4,5,3,1,5,3,1,5,5,1,3,2,5,3,4,Entrepreneurship
3,5,3,3,1,3,1,4,2,2,3,4,4,5,4,1,1,5,3,2,Entrepreneurship
2,1,3,2,3,4,2,3,3,4,1,3,2,3,5,5,2,4,3,2,Entrepreneurship
1,2,5,3,4,3,2,4,4,5,3,2,3,2,3,2,3,3,3,3,Entrepreneurship
1,2,2,2,3,2,3,1,1,2,4,2,5,3,2,1,5,4,3,2,Entrepreneurship
1,2,5,2,1,1,5,1,5,5,5,3,5,4,5,4,2,3,5,3,Entrepreneurship
4,1,3,1,5,4,2,2,1,2,1,5,5,4,5,5,1,3,5,5,Entrepreneurship
5,4,4,1,3,2,3,2,4,4,5,2,4,2,5,4,3,5,4,3,Entrepreneurship
1,5,5,2,1,1,5,2,5,4,5,3,5,3,5,4,1,4,2,2,Entrepreneurship
2,4,4,1,1,2,2,2,3,1,1,5,5,5,1,5,1,2,5,3,Entrepreneurship
2,2,2,2,3,4,4,3,3,1,1,1,3,2,5,2,3,4,2,2,Entrepreneurship
5,5,2,1,5,5,3,2,3,2,4,5,1,3,1,1,3,4,2,4,Entrepreneurship
5,4,3,5,2,1,2,5,2,3,4,2,5,3,5,4,5,1,1,1,Entrepreneurship
3,4,2,4,1,4,1,2,5,4,4,4,4,3,3,5,3,1,3,1,Entrepreneurship
3,5,2,1,2,5,2,2,1,1,3,2,5,1,3,2,2,5,2,5,Entrepreneurship
2,3,3,3,4,5,3,3,5,5,1,1,5,1,2,3,5,1,5,4,Entrepreneurship
1,1,4,4,3,5,5,2,5,5,1,2,3,3,2,2,5,4,3,5,Entrepreneurship
5,5,3,4,4,3,3,3,5,1,3,1,3,3,1,5,4,5,2,3,Entrepreneurship
2,5,4,5,4,3,5,3,1,1,1,5,2,4,1,1,4,3,4,4,Entrepreneurship
3,4,3,4,4,3,5,4,5,2,1,5,3,1,5,1,5,5,3,4,Entrepreneurship
3,3,4,4,1,2,5,3,2,2,2,4,1,3,5,1,1,3,3,1,Entrepreneurship
5,4,5,2,1,2,2,4,5,5,5,3,1,3,5,2,5,4,3,1,Entrepreneurship
1,5,3,2,5,4,3,2,1,4,2,3,4,3,1,5,4,1,3,5,Entrepreneurship
3,1,4,5,4,4,3,1,2,1,2,5,2,4,3,2,4,1,1,1,Entrepreneurship
4,4,5,4,2,4,3,2,4,3,5,5,4,3,2,5,1,5,5,5,Entrepreneurship
5,2,1,3,5,5,3,3,1,5,1,3,1,1,4,3,1,2,3,3,Entrepreneurship
2,3,2,1,4,1,1,4,2,1,2,1,5,1,2,4,3,3,2,4,Entrepreneurship
3,4,4,4,3,4,5,1,4,3,3,3,1,2,1,2,2,1,1,5,Entrepreneurship
4,2,3,3,1,5,4,3,4,2,1,2,4,2,1,4,5,2,4,5,Entrepreneurship
2,2,4,1,4,4,3,5,4,3,2,5,3,5,2,4,3,1,1,2,Entrepreneurship
4,2,3,4,2,4,4,1,2,1,1,2,2,2,4,4,5,3,5,2,Entrepreneurship
5,3,1,5,3,1,1,1,2,1,2,5,5,2,5,3,4,2,3,2,Entrepreneurship
2,1,4,5,4,2,2,4,5,4,4,2,5,3,1,4,5,3,4,5,Entrepreneurship
2,4,1,3,4,4,2,2,1,2,3,1,4,3,5,1,4,3,2,1,Entrepreneurship
4,3,1,2,5,3,3,1,5,2,1,2,2,1,5,3,1,1,5,1,Entrepreneurship
1,5,3,1,5,2,3,2,3,2,3,4,3,3,4,1,5,1,4,1,Entrepreneurship
4,3,3,4,4,4,2,1,3,4,3,1,4,3,4,2,3,3,3,4,Entrepreneurship
3,1,1,5,2,2,4,2,2,5,2,5,3,4,2,4,3,5,4,5,Entrepreneurship
3,5,2,3,5,2,3,4,4,1,1,4,3,5,1,3,1,2,5,1,Entrepreneurship
